name,sex,year_min,year_max,n_sum,year_pop
Raygine,F,1994,1994,5,1994
Rayha,F,2008,2008,5,2008
Rayhona,F,2011,2011,5,2011
Raylean,F,1960,1960,5,1960
Rayln,F,2016,2016,5,2016
Raymah,F,1923,1923,5,1923
Raymelle,F,1922,1922,5,1922
Raymesha,F,1993,1993,5,1993
Raymiah,F,2009,2009,5,2009
Raymoni,F,2010,2010,5,2010
Raymunda,F,1922,1922,5,1922
Raynae,F,1956,1956,5,1956
Raynel,F,1956,1956,5,1956
Rayonah,F,2006,2006,5,2006
Rayonda,F,1973,1973,5,1973
Rayonia,F,1996,1996,5,1996
Rayshawnda,F,1991,1991,5,1991
Razariah,F,2009,2009,5,2009
Razel,F,2010,2010,5,2010
Razhane,F,1995,1995,5,1995
Raziela,F,2015,2015,5,2015
Rbecca,F,1983,1983,5,1983
Rean,F,1962,1962,5,1962
Reanda,F,1981,1981,5,1981
Reaner,F,1935,1935,5,1935
Rebe,F,1937,1937,5,1937
Rebertha,F,1937,1937,5,1937
Rebyl,F,2015,2015,5,2015
Rece,F,2003,2003,5,2003
Rechele,F,1970,1970,5,1970
Rechetta,F,1969,1969,5,1969
Recina,F,1971,1971,5,1971
Reeana,F,2006,2006,5,2006
Reedie,F,1918,1918,5,1918
Reeham,F,2016,2016,5,2016
Reeman,F,2020,2020,5,2020
Reesie,F,1918,1918,5,1918
Reetha,F,1916,1916,5,1916
Refujio,F,1929,1929,5,1929
Reggan,F,2006,2006,5,2006
Reginal,F,1971,1971,5,1971
Reginamarie,F,1988,1988,5,1988
Reginea,F,2010,2010,5,2010
Reginique,F,1993,1993,5,1993
Regna,F,1922,1922,5,1922
Reighlee,F,2019,2019,5,2019
Reileen,F,2021,2021,5,2021
Reili,F,2002,2002,5,2002
Reinah,F,2017,2017,5,2017
Reinaliz,F,2013,2013,5,2013
Reitzy,F,2018,2018,5,2018
Rejanae,F,1999,1999,5,1999
Rejane,F,1930,1930,5,1930
Rejine,F,1995,1995,5,1995
Rekayla,F,2008,2008,5,2008
Rekik,F,2016,2016,5,2016
Rela,F,1954,1954,5,1954
Relynn,F,2013,2013,5,2013
Remaya,F,2017,2017,5,2017
Remeka,F,1977,1977,5,1977
Remelda,F,1961,1961,5,1961
Remidee,F,2019,2019,5,2019
Remigia,F,1925,1925,5,1925
Remijo,F,2017,2017,5,2017
Remika,F,1987,1987,5,1987
Renah,F,1949,1949,5,1949
Renas,F,2021,2021,5,2021
Renasha,F,1992,1992,5,1992
Renida,F,1982,1982,5,1982
Reniece,F,1989,1989,5,1989
Renitha,F,1961,1961,5,1961
Renitia,F,1978,1978,5,1978
Renzie,F,2022,2022,5,2022
Reshae,F,1995,1995,5,1995
Resham,F,1990,1990,5,1990
Reshana,F,1991,1991,5,1991
Reshaunda,F,1983,1983,5,1983
Resheka,F,1987,1987,5,1987
Reshia,F,1981,1981,5,1981
Reshmi,F,2000,2000,5,2000
Reshon,F,1967,1967,5,1967
Resia,F,1963,1963,5,1963
Retage,F,2015,2015,5,2015
Rethal,F,1928,1928,5,1928
Retonya,F,1971,1971,5,1971
Reut,F,2008,2008,5,2008
Revati,F,2008,2008,5,2008
Revea,F,1984,1984,5,1984
Revelyn,F,2021,2021,5,2021
Revon,F,1948,1948,5,1948
Rexley,F,2021,2021,5,2021
Rexlynn,F,2021,2021,5,2021
Reynna,F,2017,2017,5,2017
Reyva,F,2021,2021,5,2021
Rhaine,F,2017,2017,5,2017
Rhanada,F,1980,1980,5,1980
Rhavyn,F,2001,2001,5,2001
Rheaann,F,1987,1987,5,1987
Rheanon,F,1995,1995,5,1995
Rhedyn,F,2016,2016,5,2016
Rheese,F,2009,2009,5,2009
Rhetha,F,1930,1930,5,1930
Rhettleigh,F,2022,2022,5,2022
Rhettley,F,2021,2021,5,2021
Rheyanna,F,2006,2006,5,2006
Rhiane,F,1998,1998,5,1998
Rhileigh,F,2010,2010,5,2010
Rhinda,F,1971,1971,5,1971
Rhnea,F,1963,1963,5,1963
Rhochelle,F,1972,1972,5,1972
Rhode,F,1989,1989,5,1989
Rhodena,F,1964,1964,5,1964
Rhodonna,F,1958,1958,5,1958
Rhond,F,1968,1968,5,1968
Rhowan,F,2022,2022,5,2022
Rhyatt,F,2022,2022,5,2022
Rhye,F,2021,2021,5,2021
Rhyin,F,2014,2014,5,2014
Rhyn,F,2022,2022,5,2022
Rhynn,F,2022,2022,5,2022
Rianon,F,1986,1986,5,1986
Ricaria,F,1999,1999,5,1999
Richana,F,2003,2003,5,2003
Richette,F,1972,1972,5,1972
Richia,F,1993,1993,5,1993
Rickeeta,F,1987,1987,5,1987
Rickiesha,F,1996,1996,5,1996
Rickki,F,1994,1994,5,1994
Rickyia,F,2008,2008,5,2008
Ricquita,F,1985,1985,5,1985
Rictoria,F,1991,1991,5,1991
Ridgley,F,2019,2019,5,2019
Rieleigh,F,2006,2006,5,2006
Rielley,F,1997,1997,5,1997
Rienne,F,2022,2022,5,2022
Riggin,F,2021,2021,5,2021
Riggins,F,2015,2015,5,2015
Riggs,F,2022,2022,5,2022
Righley,F,2007,2007,5,2007
Rihab,F,2014,2014,5,2014
Rijja,F,2015,2015,5,2015
Rikeisha,F,1989,1989,5,1989
Riketa,F,1990,1990,5,1990
Rikhia,F,2009,2009,5,2009
Rikiah,F,1999,1999,5,1999
Rikkilynn,F,1992,1992,5,1992
Rikku,F,2007,2007,5,2007
Rikyah,F,2010,2010,5,2010
Rileygrace,F,2017,2017,5,2017
Rilma,F,1933,1933,5,1933
Riloh,F,2010,2010,5,2010
Rimna,F,2021,2021,5,2021
Rinesa,F,2007,2007,5,2007
Rinesha,F,1994,1994,5,1994
Rinleigh,F,2017,2017,5,2017
Rino,F,1999,1999,5,1999
Rinya,F,2011,2011,5,2011
Ripsi,F,2007,2007,5,2007
Rissy,F,2021,2021,5,2021
Ristin,F,1985,1985,5,1985
Rithi,F,2006,2006,5,2006
Rithu,F,2006,2006,5,2006
Ritney,F,1987,1987,5,1987
Ritzy,F,2004,2004,5,2004
Riuka,F,1977,1977,5,1977
Riverlynne,F,2022,2022,5,2022
Rivy,F,2022,2022,5,2022
Riyansika,F,2016,2016,5,2016
Rizelle,F,1992,1992,5,1992
Rmonie,F,2004,2004,5,2004
Roah,F,2019,2019,5,2019
Roarie,F,2005,2005,5,2005
Roary,F,2021,2021,5,2021
Rocco,F,1984,1984,5,1984
Rochan,F,1972,1972,5,1972
Rochelly,F,1994,1994,5,1994
Rochon,F,1969,1969,5,1969
Rocklin,F,2022,2022,5,2022
Rodaina,F,2012,2012,5,2012
Rodaisha,F,1997,1997,5,1997
Roddie,F,1928,1928,5,1928
Rodneysha,F,1997,1997,5,1997
Rodonna,F,1951,1951,5,1951
Rodrick,F,1974,1974,5,1974
Rodrigo,F,1986,1986,5,1986
Rodriguez,F,1970,1970,5,1970
Roeberta,F,1920,1920,5,1920
Roenia,F,1924,1924,5,1924
Roewyn,F,2017,2017,5,2017
Rohanna,F,2021,2021,5,2021
Rohma,F,2002,2002,5,2002
Roianne,F,1968,1968,5,1968
Rokiatou,F,2015,2015,5,2015
Rokiya,F,2005,2005,5,2005
Rolland,F,1930,1930,5,1930
Romain,F,1929,1929,5,1929
Romila,F,2016,2016,5,2016
Romyna,F,2016,2016,5,2016
Ronalie,F,1947,1947,5,1947
Ronaya,F,2004,2004,5,2004
Rondee,F,1972,1972,5,1972
Rondie,F,1969,1969,5,1969
Roneika,F,1986,1986,5,1986
Ronekia,F,1992,1992,5,1992
Roney,F,1925,1925,5,1925
Ronke,F,1972,1972,5,1972
Ronnay,F,1995,1995,5,1995
Ronnella,F,1980,1980,5,1980
Ronnet,F,1969,1969,5,1969
Ronniece,F,1994,1994,5,1994
Ronniya,F,2007,2007,5,2007
Ronshay,F,1991,1991,5,1991
Rontasia,F,1999,1999,5,1999
Rontavia,F,1990,1990,5,1990
Rooh,F,2022,2022,5,2022
Roopal,F,1973,1973,5,1973
Rosala,F,1924,1924,5,1924
Rosalean,F,1935,1935,5,1935
Rosaleta,F,1944,1944,5,1944
Rosaliah,F,2022,2022,5,2022
Rosalio,F,1993,1993,5,1993
Rosalla,F,1916,1916,5,1916
Rosaluna,F,2021,2021,5,2021
Rosamay,F,1916,1916,5,1916
Rosamonde,F,1910,1910,5,1910
Rosandra,F,1990,1990,5,1990
Rosanell,F,1928,1928,5,1928
Roscoe,F,1927,1927,5,1927
Rosealine,F,2020,2020,5,2020
Rosean,F,1964,1964,5,1964
Roseangela,F,1981,1981,5,1981
Roseellen,F,1960,1960,5,1960
Rosellar,F,1922,1922,5,1922
Rosenia,F,1929,1929,5,1929
Rosenna,F,1972,1972,5,1972
Rosettia,F,1938,1938,5,1938
Roshanta,F,1977,1977,5,1977
Roshay,F,1999,1999,5,1999
Roshina,F,1981,1981,5,1981
Roshonna,F,1980,1980,5,1980
Rosietta,F,1922,1922,5,1922
Rosonda,F,1969,1969,5,1969
Rossalind,F,1957,1957,5,1957
Rossmary,F,2006,2006,5,2006
Rosylin,F,1971,1971,5,1971
Rothana,F,1985,1985,5,1985
Rotisha,F,1974,1974,5,1974
Rotonia,F,1969,1969,5,1969
Roua,F,2007,2007,5,2007
Rouchelle,F,1970,1970,5,1970
Rougui,F,2009,2009,5,2009
Rovina,F,1921,1921,5,1921
Rowdie,F,2016,2016,5,2016
Roxa,F,1889,1889,5,1889
Roxii,F,2012,2012,5,2012
Roxsand,F,1979,1979,5,1979
Roxxane,F,1989,1989,5,1989
Royalene,F,1942,1942,5,1942
Rozaya,F,2019,2019,5,2019
Rozellia,F,1924,1924,5,1924
Rozeta,F,1961,1961,5,1961
Rozia,F,1916,1916,5,1916
Rozine,F,1930,1930,5,1930
Roziya,F,2014,2014,5,2014
Rozyn,F,2016,2016,5,2016
Rozzi,F,2022,2022,5,2022
Rreanna,F,2006,2006,5,2006
Ru,F,2022,2022,5,2022
Ruann,F,1954,1954,5,1954
Rubaani,F,2022,2022,5,2022
Rubyrae,F,2018,2018,5,2018
Ruchita,F,1995,1995,5,1995
Rudaina,F,2012,2012,5,2012
Ruddy,F,1992,1992,5,1992
Ruel,F,1913,1913,5,1913
Ruenell,F,1931,1931,5,1931
Rugayyah,F,1983,1983,5,1983
Rugiatu,F,2005,2005,5,2005
Ruiqi,F,2010,2010,5,2010
Rujuta,F,2008,2008,5,2008
Rukaiyah,F,1972,1972,5,1972
Rukhsana,F,2022,2022,5,2022
Rumonda,F,1968,1968,5,1968
Runako,F,1972,1972,5,1972
Russchell,F,1975,1975,5,1975
Ruthila,F,2017,2017,5,2017
Ruthlee,F,1922,1922,5,1922
Ruthlene,F,1945,1945,5,1945
Ruthlynn,F,2021,2021,5,2021
Ruthye,F,1946,1946,5,1946
Ruzainah,F,2018,2018,5,2018
Ruzanna,F,2014,2014,5,2014
Ryeitt,F,2016,2016,5,2016
Ryelan,F,2011,2011,5,2011
Ryella,F,2022,2022,5,2022
Ryhan,F,2020,2020,5,2020
Ryinn,F,2019,2019,5,2019
Ryken,F,2011,2011,5,2011
Rykki,F,1994,1994,5,1994
Ryleeh,F,2016,2016,5,2016
Rynette,F,1961,1961,5,1961
Ryu,F,2022,2022,5,2022
Saadiyah,F,2010,2010,5,2010
Saajida,F,1980,1980,5,1980
Saatvika,F,2018,2018,5,2018
Sabarin,F,2006,2006,5,2006
Sabeeha,F,2017,2017,5,2017
Sabha,F,1989,1989,5,1989
Sabiya,F,2007,2007,5,2007
Sabreea,F,1993,1993,5,1993
Sabreya,F,2008,2008,5,2008
Sabriena,F,1994,1994,5,1994
Sabriye,F,2005,2005,5,2005
Sabriyyah,F,2003,2003,5,2003
Sabrynn,F,1999,1999,5,1999
Sachary,F,2005,2005,5,2005
Sachel,F,2004,2004,5,2004
Sachiye,F,1920,1920,5,1920
Sachiyo,F,1924,1924,5,1924
Sacorya,F,1994,1994,5,1994
Sacoyia,F,1994,1994,5,1994
Sadame,F,1919,1919,5,1919
Sadavia,F,1993,1993,5,1993
Saddiya,F,2003,2003,5,2003
Sadea,F,1986,1986,5,1986
Saderia,F,1979,1979,5,1979
Sadhvi,F,2010,2010,5,2010
Sadiejane,F,2019,2019,5,2019
Sadiejo,F,2022,2022,5,2022
Sadielee,F,2009,2009,5,2009
Sadio,F,2006,2006,5,2006
Sadiyya,F,1985,1985,5,1985
Sadonia,F,1993,1993,5,1993
Saeda,F,2020,2020,5,2020
Saedie,F,2013,2013,5,2013
Safeara,F,2007,2007,5,2007
Saffa,F,2000,2000,5,2000
Safiah,F,1992,1992,5,1992
Safiyo,F,2015,2015,5,2015
Safwa,F,2018,2018,5,2018
Sagine,F,1984,1984,5,1984
Saha,F,2022,2022,5,2022
Sahai,F,2008,2008,5,2008
Saham,F,2012,2012,5,2012
Sahasya,F,2017,2017,5,2017
Sahiyah,F,2010,2010,5,2010
Sahla,F,2021,2021,5,2021
Sahnya,F,2008,2008,5,2008
Sahron,F,1971,1971,5,1971
Sahrye,F,2011,2011,5,2011
Saiee,F,2020,2020,5,2020
Saiesha,F,2022,2022,5,2022
Sajeda,F,1991,1991,5,1991
Sajida,F,2021,2021,5,2021
Sakaiya,F,2007,2007,5,2007
Sakeya,F,1982,1982,5,1982
Sakima,F,1977,1977,5,1977
Salamata,F,2004,2004,5,2004
Salanda,F,1974,1974,5,1974
Salandra,F,1964,1964,5,1964
Salay,F,2009,2009,5,2009
Salayna,F,2008,2008,5,2008
Saleh,F,2022,2022,5,2022
Saleigh,F,2006,2006,5,2006
Saleigha,F,2021,2021,5,2021
Salet,F,2004,2004,5,2004
Salethia,F,1983,1983,5,1983
Saleya,F,2022,2022,5,2022
Salida,F,1988,1988,5,1988
Saliya,F,2006,2006,5,2006
Salomae,F,2006,2006,5,2006
Salonda,F,1974,1974,5,1974
Salone,F,1994,1994,5,1994
Salonge,F,1986,1986,5,1986
Salora,F,2019,2019,5,2019
Salud,F,1976,1976,5,1976
Salvadora,F,1920,1920,5,1920
Salvatora,F,1919,1919,5,1919
Salym,F,2022,2022,5,2022
Samaah,F,2000,2000,5,2000
Samaara,F,2014,2014,5,2014
Samadi,F,2022,2022,5,2022
Samalia,F,1993,1993,5,1993
Samana,F,2006,2006,5,2006
Samanthajean,F,1987,1987,5,1987
Samanthalynn,F,1989,1989,5,1989
Samanthea,F,1993,1993,5,1993
Samare,F,2010,2010,5,2010
Samarea,F,2009,2009,5,2009
Samarian,F,1998,1998,5,1998
Samata,F,1981,1981,5,1981
Samehesha,F,1978,1978,5,1978
Sameia,F,2005,2005,5,2005
Sameika,F,1980,1980,5,1980
Samekia,F,1975,1975,5,1975
Samer,F,1993,1993,5,1993
Samiera,F,1996,1996,5,1996
Samija,F,2012,2012,5,2012
Samita,F,1992,1992,5,1992
Samma,F,1939,1939,5,1939
Sammiyah,F,2010,2010,5,2010
Sammya,F,2011,2011,5,2011
Samonie,F,2013,2013,5,2013
Samontha,F,1988,1988,5,1988
Samore,F,2003,2003,5,2003
Samrudhi,F,2021,2021,5,2021
Samy,F,2011,2011,5,2011
Sandal,F,1948,1948,5,1948
Sandora,F,1957,1957,5,1957
Sandr,F,1972,1972,5,1972
Sandreka,F,1981,1981,5,1981
Sandricka,F,1983,1983,5,1983
Sandry,F,1958,1958,5,1958
Sandybell,F,2001,2001,5,2001
Saned,F,1997,1997,5,1997
Saneya,F,2007,2007,5,2007
Sanibel,F,2013,2013,5,2013
Saniha,F,2017,2017,5,2017
Sanihya,F,2006,2006,5,2006
Saniiya,F,2008,2008,5,2008
Saniqua,F,1989,1989,5,1989
Sanira,F,2011,2011,5,2011
Sanitra,F,1987,1987,5,1987
Saniye,F,2005,2005,5,2005
Saniyia,F,2006,2006,5,2006
Sanmita,F,2018,2018,5,2018
Sannai,F,2006,2006,5,2006
Sannon,F,1979,1979,5,1979
Sanskruti,F,2004,2004,5,2004
Santanah,F,2011,2011,5,2011
Santanya,F,1987,1987,5,1987
Santavia,F,1997,1997,5,1997
Sanyra,F,2011,2011,5,2011
Saphari,F,2022,2022,5,2022
Sapheria,F,2008,2008,5,2008
Saphir,F,2022,2022,5,2022
Saphirah,F,2014,2014,5,2014
Saphirra,F,2017,2017,5,2017
Saquanna,F,1987,1987,5,1987
Sarabel,F,1921,1921,5,1921
Sarahii,F,2020,2020,5,2020
Sarahya,F,2012,2012,5,2012
Saraina,F,2000,2000,5,2000
Sarait,F,1998,1998,5,1998
Saralie,F,1935,1935,5,1935
Saratha,F,1950,1950,5,1950
Sarell,F,2006,2006,5,2006
Sarelle,F,2019,2019,5,2019
Sareniti,F,2009,2009,5,2009
Sariaha,F,2010,2010,5,2010
Sariaya,F,2019,2019,5,2019
Sarica,F,1985,1985,5,1985
Sariel,F,2021,2021,5,2021
Sariha,F,2005,2005,5,2005
Sarii,F,2014,2014,5,2014
Sariyha,F,2011,2011,5,2011
Sarom,F,1988,1988,5,1988
Saroun,F,1985,1985,5,1985
Sarri,F,1997,1997,5,1997
Sarriyah,F,2012,2012,5,2012
Sarsh,F,1988,1988,5,1988
Sarvani,F,2020,2020,5,2020
Sarvia,F,2009,2009,5,2009
Sasami,F,2001,2001,5,2001
Sashalee,F,1994,1994,5,1994
Sasharae,F,1992,1992,5,1992
Sashya,F,2008,2008,5,2008
Satsha,F,2012,2012,5,2012
Satsuko,F,1918,1918,5,1918
Satyn,F,1997,1997,5,1997
Sauannah,F,1987,1987,5,1987
Saule,F,2020,2020,5,2020
Sauna,F,1970,1970,5,1970
Sava,F,2013,2013,5,2013
Savannahjo,F,2014,2014,5,2014
Savara,F,2013,2013,5,2013
Savaughn,F,1993,1993,5,1993
Savena,F,1987,1987,5,1987
Savhannah,F,1999,1999,5,1999
Savia,F,2021,2021,5,2021
Savianna,F,2019,2019,5,2019
Savoeun,F,1985,1985,5,1985
Savonya,F,1977,1977,5,1977
Saybree,F,2007,2007,5,2007
Sayen,F,2008,2008,5,2008
Saylin,F,2022,2022,5,2022
Sayona,F,2001,2001,5,2001
Sayonna,F,2009,2009,5,2009
Sbeidy,F,2003,2003,5,2003
Sbrina,F,1977,1977,5,1977
Scarlitt,F,2020,2020,5,2020
Schanelle,F,1991,1991,5,1991
Schannon,F,1976,1976,5,1976
Schell,F,1965,1965,5,1965
Schmika,F,1979,1979,5,1979
Scholastica,F,1914,1914,5,1914
Schrie,F,1979,1979,5,1979
Scottia,F,1990,1990,5,1990
Scyler,F,2000,2000,5,2000
Seaanna,F,2008,2008,5,2008
Seager,F,2022,2022,5,2022
Seah,F,2020,2020,5,2020
Seairah,F,2001,2001,5,2001
Seandrea,F,1993,1993,5,1993
Seann,F,1991,1991,5,1991
Seanta,F,1976,1976,5,1976
Searia,F,1988,1988,5,1988
Seasons,F,1978,1978,5,1978
Sebria,F,2002,2002,5,2002
Sebrinia,F,1971,1971,5,1971
Secundina,F,1925,1925,5,1925
Sedell,F,1933,1933,5,1933
Sedinam,F,2022,2022,5,2022
Sedna,F,2017,2017,5,2017
Sedney,F,2001,2001,5,2001
Seenaa,F,2016,2016,5,2016
Sefina,F,2021,2021,5,2021
Sehana,F,2007,2007,5,2007
Seianna,F,2010,2010,5,2010
Seidina,F,1982,1982,5,1982
Seja,F,2003,2003,5,2003
Sekayi,F,1992,1992,5,1992
Sekhani,F,2019,2019,5,2019
Sekia,F,1982,1982,5,1982
Sekura,F,2001,2001,5,2001
Selahgrace,F,2018,2018,5,2018
Selaya,F,2020,2020,5,2020
Selebrity,F,2012,2012,5,2012
Selenah,F,2020,2020,5,2020
Selenie,F,2021,2021,5,2021
Selester,F,1925,1925,5,1925
Seliah,F,2009,2009,5,2009
Seliana,F,2015,2015,5,2015
Seliyah,F,2008,2008,5,2008
Selphie,F,2007,2007,5,2007
Selyn,F,2007,2007,5,2007
Semajae,F,2010,2010,5,2010
Semayah,F,2006,2006,5,2006
Semon,F,1981,1981,5,1981
Senaiya,F,2006,2006,5,2006
Seneque,F,1995,1995,5,1995
Senetria,F,1992,1992,5,1992
Senida,F,2001,2001,5,2001
Sensi,F,2006,2006,5,2006
Senteria,F,1990,1990,5,1990
Seoul,F,2022,2022,5,2022
Seoyeon,F,2013,2013,5,2013
Seoyoon,F,2003,2003,5,2003
Sepia,F,1973,1973,5,1973
Sequeena,F,1982,1982,5,1982
Sequina,F,1980,1980,5,1980
Sequoyia,F,1992,1992,5,1992
Serach,F,1997,1997,5,1997
Serae,F,2013,2013,5,2013
Serafine,F,1924,1924,5,1924
Seran,F,2018,2018,5,2018
Seraphin,F,2006,2006,5,2006
Serein,F,2021,2021,5,2021
Sereina,F,2001,2001,5,2001
Serennity,F,2006,2006,5,2006
Seriena,F,2010,2010,5,2010
Seriniti,F,2012,2012,5,2012
Serissa,F,1997,1997,5,1997
Seritta,F,1980,1980,5,1980
Serly,F,2015,2015,5,2015
Seryniti,F,2009,2009,5,2009
Sesalie,F,1989,1989,5,1989
Setara,F,2010,2010,5,2010
Sevena,F,2008,2008,5,2008
Severia,F,1922,1922,5,1922
Seveyn,F,2021,2021,5,2021
Seviah,F,2001,2001,5,2001
Sewilla,F,1924,1924,5,1924
Sewit,F,1996,1996,5,1996
Seya,F,2012,2012,5,2012
Seyori,F,2022,2022,5,2022
Shaaliyah,F,2002,2002,5,2002
Shabina,F,1990,1990,5,1990
Shabriana,F,1994,1994,5,1994
Shabriel,F,1995,1995,5,1995
Shabrittany,F,1995,1995,5,1995
Shacaria,F,1993,1993,5,1993
Shachi,F,2003,2003,5,2003
Shacondra,F,1979,1979,5,1979
Shacourtney,F,1990,1990,5,1990
Shadayah,F,1993,1993,5,1993
Shadeen,F,1981,1981,5,1981
Shadejah,F,1998,1998,5,1998
Shadiqua,F,1995,1995,5,1995
Shadira,F,1991,1991,5,1991
Shadona,F,1981,1981,5,1981
Shaeann,F,2001,2001,5,2001
Shaelea,F,2003,2003,5,2003
Shafia,F,2015,2015,5,2015
Shafon,F,1982,1982,5,1982
Shaguanna,F,1986,1986,5,1986
Shahanna,F,1985,1985,5,1985
Shaheedah,F,1983,1983,5,1983
Shahirah,F,1995,1995,5,1995
Shaielle,F,2018,2018,5,2018
Shaienne,F,1999,1999,5,1999
Shailen,F,2004,2004,5,2004
Shailie,F,2002,2002,5,2002
Shailoh,F,2020,2020,5,2020
Shailynne,F,1998,1998,5,1998
Shaisha,F,1976,1976,5,1976
Shaiyan,F,2005,2005,5,2005
Shakai,F,2009,2009,5,2009
Shakaiya,F,2000,2000,5,2000
Shakalia,F,1992,1992,5,1992
Shakayia,F,2004,2004,5,2004
Shakeah,F,1992,1992,5,1992
Shakeidra,F,1992,1992,5,1992
Shakemmia,F,1999,1999,5,1999
Shakeyda,F,1983,1983,5,1983
Shakhzoda,F,2015,2015,5,2015
Shakil,F,1993,1993,5,1993
Shakiva,F,1991,1991,5,1991
Shakka,F,1985,1985,5,1985
Shakoria,F,1994,1994,5,1994
Shakria,F,1991,1991,5,1991
Shakyiah,F,2003,2003,5,2003
Shalaka,F,1997,1997,5,1997
Shalanna,F,1980,1980,5,1980
Shalanta,F,1987,1987,5,1987
Shalante,F,1992,1992,5,1992
Shalaundra,F,1976,1976,5,1976
Shalem,F,2017,2017,5,2017
Shaleshia,F,1990,1990,5,1990
Shalica,F,1981,1981,5,1981
Shaliese,F,1999,1999,5,1999
Shalima,F,1975,1975,5,1975
Shaliqua,F,1991,1991,5,1991
Shalisia,F,1992,1992,5,1992
Shalliyah,F,2002,2002,5,2002
Shalo,F,1975,1975,5,1975
Shalonte,F,1994,1994,5,1994
Shalymar,F,2012,2012,5,2012
Shalyric,F,1995,1995,5,1995
Shalyssa,F,1990,1990,5,1990
Shamada,F,1981,1981,5,1981
Shamaia,F,2003,2003,5,2003
Shamaila,F,1983,1983,5,1983
Shamain,F,1979,1979,5,1979
Shamakia,F,1983,1983,5,1983
Shamanique,F,1990,1990,5,1990
Shamarion,F,2005,2005,5,2005
Shamarr,F,1988,1988,5,1988
Shamay,F,1972,1972,5,1972
Shambrea,F,1994,1994,5,1994
Shameek,F,1981,1981,5,1981
Shameki,F,1982,1982,5,1982
Shametrice,F,1984,1984,5,1984
Shamichael,F,1989,1989,5,1989
Shamik,F,1977,1977,5,1977
Shamill,F,1991,1991,5,1991
Shamillia,F,1989,1989,5,1989
Shamise,F,1990,1990,5,1990
Shamma,F,2000,2000,5,2000
Shammie,F,1974,1974,5,1974
Shamonia,F,1980,1980,5,1980
Shampagne,F,1994,1994,5,1994
Shanaih,F,2001,2001,5,2001
Shanail,F,1992,1992,5,1992
Shanaisha,F,2002,2002,5,2002
Shanarra,F,1992,1992,5,1992
Shanasha,F,1990,1990,5,1990
Shandara,F,1988,1988,5,1988
Shandella,F,1991,1991,5,1991
Shandera,F,1992,1992,5,1992
Shandreika,F,1986,1986,5,1986
Shanecka,F,1984,1984,5,1984
Shaneesa,F,1992,1992,5,1992
Shanekqa,F,1991,1991,5,1991
Shanely,F,2005,2005,5,2005
Shanequea,F,1991,1991,5,1991
Shanesa,F,1992,1992,5,1992
Shaneshia,F,1997,1997,5,1997
Shanesse,F,1992,1992,5,1992
Shanez,F,1987,1987,5,1987
Shanga,F,1979,1979,5,1979
Shangaleza,F,1971,1971,5,1971
Shanieca,F,1988,1988,5,1988
Shanii,F,2011,2011,5,2011
Shaniki,F,1978,1978,5,1978
Shaniquwa,F,1992,1992,5,1992
Shaniyia,F,2007,2007,5,2007
Shanli,F,1991,1991,5,1991
Shannalee,F,1987,1987,5,1987
Shannee,F,1988,1988,5,1988
Shanneka,F,1977,1977,5,1977
Shanniya,F,2011,2011,5,2011
Shannya,F,2006,2006,5,2006
Shanobia,F,1993,1993,5,1993
Shanonn,F,1975,1975,5,1975
Shanqua,F,1994,1994,5,1994
Shanqual,F,1994,1994,5,1994
Shanquil,F,1990,1990,5,1990
Shanrica,F,1973,1973,5,1973
Shantala,F,1977,1977,5,1977
Shantanae,F,1998,1998,5,1998
Shantela,F,1988,1988,5,1988
Shanterika,F,1994,1994,5,1994
Shanterri,F,1993,1993,5,1993
Shantesha,F,1993,1993,5,1993
Shanteya,F,2000,2000,5,2000
Shantie,F,1973,1973,5,1973
Shantiece,F,1993,1993,5,1993
Shantiel,F,1985,1985,5,1985
Shantih,F,1970,1970,5,1970
Shantle,F,1991,1991,5,1991
Shantrail,F,1988,1988,5,1988
Shantwana,F,1997,1997,5,1997
Shantya,F,1985,1985,5,1985
Shanye,F,2008,2008,5,2008
Shanyel,F,1979,1979,5,1979
Shanyse,F,1988,1988,5,1988
Shapria,F,1993,1993,5,1993
Shaquaila,F,1992,1992,5,1992
Shaquale,F,1990,1990,5,1990
Shaquane,F,1992,1992,5,1992
Shaquarius,F,1997,1997,5,1997
Shaqueda,F,1992,1992,5,1992
Shaqueeta,F,1978,1978,5,1978
Shaquelia,F,1993,1993,5,1993
Shaquerra,F,1994,1994,5,1994
Shaquez,F,1993,1993,5,1993
Shaquiel,F,1993,1993,5,1993
Shaquin,F,1990,1990,5,1990
Shaquinn,F,1989,1989,5,1989
Shaquirra,F,1995,1995,5,1995
Shaqwanna,F,1991,1991,5,1991
Sharail,F,1992,1992,5,1992
Sharalynn,F,1959,1959,5,1959
Sharaven,F,2004,2004,5,2004
Sharayu,F,2006,2006,5,2006
Shardonay,F,1997,1997,5,1997
Sharees,F,1977,1977,5,1977
Shareny,F,2007,2007,5,2007
Shareva,F,1986,1986,5,1986
Shariden,F,2002,2002,5,2002
Sharielle,F,1991,1991,5,1991
Sharif,F,1970,1970,5,1970
Sharikka,F,1988,1988,5,1988
Sharimar,F,2012,2012,5,2012
Sharinda,F,1975,1975,5,1975
Sharini,F,2012,2012,5,2012
Sharinna,F,1992,1992,5,1992
Shariyka,F,1982,1982,5,1982
Sharlan,F,1949,1949,5,1949
Sharlanda,F,1972,1972,5,1972
Sharleene,F,1946,1946,5,1946
